Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
575.0223,0.3993,0.2979,0.0011,0.4711,0.4597,0.7084,0.0019,0.0069,0.0622
364.2475,0.3828,0.1247,0.0010,0.0605,0.3486,0.7437,0.0045,0.0181,0.1446
545.2972,0.8420,0.1928,0.0059,0.4198,0.5648,0.6912,0.0037,0.0098,0.0339
458.5767,0.9270,0.2046,0.0072,0.4412,0.5773,0.7091,0.0058,0.0114,0.0199
588.8470,0.3336,0.2346,0.0067,0.4898,0.5732,0.6155,0.0066,0.1233,0.0720
398.0390,0.3584,0.1635,0.0202,0.1247,0.4689,0.7964,0.0107,0.0051,0.0292
345.1377,0.4007,0.1190,0.0075,0.0119,0.4736,0.4266,0.0005,0.0261,0.1329
390.2753,0.3482,0.1923,0.0275,0.0025,0.2958,0.3931,0.0005,0.0145,0.0319
533.3526,0.3271,0.1441,0.0078,0.2827,0.5990,0.7869,0.0054,0.1391,0.0843
385.7288,0.3784,0.1243,0.0169,0.3478,0.5533,0.7864,0.0087,0.0824,0.0205
438.9986,0.3605,0.1151,0.0016,0.2548,0.2340,0.6501,0.0023,0.0382,0.0258
367.0927,0.3888,0.1878,0.0013,0.4798,0.5974,0.7867,0.0059,0.1966,0.0544
524.5074,0.3485,0.1869,0.0113,0.3230,0.4577,0.7828,0.0031,0.1072,0.0131
562.6666,0.4598,0.2035,0.0173,0.4676,0.5932,0.6613,0.0021,0.1034,0.0947
313.7362,0.4195,0.1100,0.0113,0.1457,0.3194,0.6850,0.0005,0.0960,0.0050
414.0255,0.4467,0.1394,0.0013,0.2005,0.5163,0.7320,0.0014,0.0368,0.0042
482.1094,0.8782,0.2360,0.0212,0.4771,0.5894,0.6907,0.0004,0.0665,0.0258
331.1863,0.3876,0.1482,0.0093,0.3237,0.4352,0.7295,0.0054,0.0033,0.0899
432.7023,0.4968,0.2188,0.0010,0.4639,0.5602,0.7513,0.0104,0.0767,0.0533
423.7989,0.3434,0.1503,0.0305,0.4660,0.5980,0.7459,0.0073,0.0182,0.1062
551.3397,0.3640,0.1361,0.0165,0.2921,0.5746,0.7216,0.0121,0.0011,0.0068
399.5151,0.6042,0.2263,0.0125,0.4943,0.5547,0.7081,0.0016,0.0072,0.0847
572.5426,0.4307,0.2022,0.0077,0.4866,0.5128,0.7897,0.0078,0.0634,0.1426
536.4872,0.6671,0.1983,0.0022,0.4497,0.5664,0.6125,0.0009,0.1203,0.0269
565.0374,0.3046,0.1356,0.0250,0.4245,0.3925,0.7642,0.0062,0.0501,0.0499
492.0639,0.5084,0.2306,0.0014,0.3946,0.5716,0.6941,0.0089,0.0091,0.0525
485.8235,0.3348,0.1980,0.0062,0.4024,0.4964,0.7444,0.0005,0.0656,0.1706
437.3396,0.3953,0.1396,0.0140,0.4654,0.3743,0.7777,0.0034,0.0506,0.0333
523.8113,0.4222,0.1543,0.0317,0.4249,0.5519,0.7949,0.0044,0.0169,0.0635
503.0268,0.3076,0.2127,0.0498,0.4878,0.4160,0.7580,0.0017,0.0219,0.0074
473.4537,0.3444,0.1377,0.0024,0.1724,0.3939,0.5321,0.0030,0.0172,0.0268
342.6589,0.3786,0.1651,0.0040,0.2020,0.4623,0.6702,0.0051,0.0630,0.0374
438.8549,0.3296,0.1936,0.0120,0.2821,0.3438,0.7682,0.0017,0.0174,0.1028
547.4465,0.7499,0.2298,0.0011,0.4852,0.5527,0.7135,0.0057,0.1511,0.0280
529.6913,0.4894,0.1590,0.0162,0.4033,0.5510,0.7208,0.0001,0.0839,0.0079
358.7515,0.3733,0.1606,0.0097,0.1115,0.1299,0.6471,0.0064,0.0151,0.0312
437.1415,0.3610,0.1412,0.0082,0.0122,0.1631,0.5400,0.0042,0.0651,0.0088
349.9156,0.3768,0.1410,0.0289,0.2265,0.2063,0.7661,0.0020,0.0504,0.0114
285.0753,0.4304,0.1515,0.0015,0.2834,0.5880,0.7485,0.0107,0.0295,0.0089
462.0330,0.3100,0.2496,0.0050,0.4409,0.5092,0.6022,0.0018,0.0089,0.0516
477.4725,0.5147,0.1707,0.0158,0.4569,0.5922,0.7876,0.0192,0.0013,0.0367
572.4984,0.4395,0.1225,0.0059,0.4592,0.5591,0.6248,0.0084,0.0285,0.0026
501.2937,0.3384,0.1328,0.0171,0.4648,0.4897,0.7138,0.0102,0.0576,0.0224
594.8145,0.9975,0.2785,0.0192,0.4621,0.5850,0.6281,0.0089,0.0108,0.0136
325.8883,0.4078,0.1040,0.0145,0.0715,0.3089,0.5566,0.0081,0.0165,0.0162
555.0270,0.5286,0.1988,0.0369,0.4856,0.5946,0.5869,0.0027,0.0210,0.0252
471.8832,0.6571,0.2611,0.0033,0.4657,0.5675,0.7841,0.0187,0.0193,0.0079
425.1138,0.3598,0.2018,0.0068,0.3564,0.5991,0.7526,0.0024,0.0072,0.2087
586.7567,0.7427,0.2575,0.0107,0.4246,0.5824,0.7665,0.0108,0.0206,0.0137
486.0728,0.3450,0.1186,0.0072,0.4298,0.5740,0.6740,0.0011,0.0301,0.1628
488.4742,0.3016,0.2289,0.0222,0.2906,0.5549,0.7530,0.0042,0.0642,0.0424
436.4231,0.3816,0.1080,0.0025,0.0275,0.2469,0.4587,0.0061,0.0052,0.0277
328.8652,0.3844,0.1480,0.0313,0.0203,0.5694,0.6439,0.0076,0.0208,0.0141
569.0845,0.8500,0.2471,0.0053,0.4868,0.5815,0.6467,0.0049,0.0659,0.1224
523.9579,0.4537,0.1641,0.0066,0.4851,0.4931,0.6957,0.0160,0.0002,0.0266
549.4602,0.3143,0.1539,0.0165,0.4975,0.5489,0.6735,0.0030,0.0485,0.1710
472.2499,0.3407,0.1810,0.0276,0.3184,0.3575,0.7649,0.0030,0.0229,0.0093
592.0589,0.3115,0.1098,0.0071,0.0662,0.3863,0.7600,0.0016,0.0336,0.0610
488.1844,0.4272,0.1934,0.0063,0.4465,0.5908,0.7106,0.0018,0.1680,0.0770
423.9398,0.3746,0.1678,0.0080,0.4049,0.5080,0.7134,0.0132,0.0021,0.0599
584.5056,0.3092,0.2755,0.0045,0.4160,0.5555,0.7233,0.0053,0.1047,0.0638
409.4560,0.3370,0.1663,0.0026,0.2571,0.4591,0.7567,0.0098,0.0515,0.1053
527.0113,0.3500,0.1537,0.0051,0.2312,0.4683,0.5941,0.0022,0.0341,0.0020
471.6155,0.4420,0.1446,0.0070,0.4372,0.5134,0.7459,0.0045,0.0828,0.0416
567.0577,0.3169,0.1853,0.0073,0.4767,0.5845,0.7490,0.0105,0.2346,0.0600
539.0621,0.3544,0.2038,0.0325,0.3913,0.5962,0.7895,0.0006,0.1489,0.0229
363.5427,0.4827,0.2131,0.0057,0.4281,0.5777,0.7430,0.0034,0.0552,0.0468
542.7969,0.6202,0.2406,0.0142,0.4696,0.5468,0.6311,0.0037,0.0078,0.0619
531.9683,0.3063,0.1221,0.0265,0.2195,0.5426,0.7764,0.0103,0.0197,0.0565
412.6032,0.3235,0.2871,0.0041,0.4736,0.5762,0.7813,0.0138,0.0374,0.0386
333.1457,0.4001,0.1372,0.0022,0.2546,0.5288,0.5685,0.0036,0.0016,0.0364
519.3824,0.8060,0.1444,0.0014,0.4842,0.5836,0.6276,0.0042,0.0279,0.0708
588.7685,0.3451,0.1561,0.0084,0.4547,0.4946,0.7951,0.0072,0.0838,0.1426
580.5900,0.4569,0.2705,0.0025,0.4788,0.5791,0.5834,0.0106,0.1140,0.0008
444.8891,0.3288,0.1580,0.0164,0.3230,0.3641,0.7176,0.0070,0.0687,0.0114
515.8223,0.3136,0.1434,0.0355,0.2863,0.5610,0.7300,0.0059,0.0373,0.0432
375.5064,0.3883,0.0899,0.0251,0.0941,0.4669,0.7037,0.0066,0.0143,0.0008
553.6265,0.5674,0.1290,0.0087,0.4598,0.5826,0.6443,0.0014,0.0116,0.0692
558.2997,0.3216,0.1195,0.0064,0.4417,0.3758,0.7867,0.0024,0.1534,0.0396
458.6004,0.3774,0.1450,0.0249,0.4561,0.5376,0.7680,0.0110,0.0195,0.0540
465.8732,0.6740,0.1629,0.0051,0.4693,0.5707,0.6764,0.0010,0.1236,0.0061
450.5083,0.4825,0.1405,0.0044,0.4306,0.5663,0.6310,0.0093,0.0094,0.0022
594.0182,0.3474,0.2073,0.0060,0.4977,0.4735,0.7405,0.0154,0.0159,0.1177
528.6425,0.3060,0.1632,0.0026,0.4228,0.5164,0.5563,0.0001,0.0659,0.0675
545.3284,0.4729,0.1567,0.0143,0.4348,0.5877,0.7816,0.0183,0.0202,0.0268
580.3736,0.3208,0.2204,0.0115,0.3478,0.5220,0.7297,0.0013,0.0465,0.1146
422.0941,0.3306,0.1452,0.0120,0.1903,0.4618,0.6869,0.0142,0.0432,0.0025
585.7092,0.9734,0.2088,0.0104,0.4845,0.5917,0.6862,0.0038,0.1703,0.0306
506.9314,0.3112,0.1522,0.0037,0.0045,0.1153,0.4380,0.0044,0.0258,0.0753
374.7436,0.4046,0.2039,0.0194,0.4042,0.5499,0.7643,0.0021,0.0183,0.0792
407.5741,0.3819,0.1583,0.0052,0.0893,0.5345,0.7930,0.0076,0.0174,0.0393
532.9074,0.3490,0.2937,0.0125,0.4486,0.5805,0.6261,0.0019,0.0447,0.0285
403.0766,0.9807,0.2636,0.0013,0.4973,0.5689,0.7181,0.0005,0.0827,0.0375
379.7170,0.4449,0.1686,0.0146,0.4865,0.5439,0.7224,0.0023,0.1031,0.0153
590.1573,0.3554,0.0860,0.0014,0.2808,0.5907,0.7966,0.0006,0.0674,0.0358
294.1176,0.4200,0.1211,0.0126,0.0204,0.1966,0.5906,0.0045,0.0522,0.0311
298.4871,0.4074,0.1465,0.0172,0.0141,0.5995,0.3904,0.0059,0.0055,0.0559
427.0728,0.3155,0.1775,0.0017,0.0476,0.3933,0.7727,0.0002,0.0411,0.0131
325.7474,0.3718,0.1714,0.0059,0.0036,0.5124,0.4795,0.0127,0.0537,0.0068
468.1825,0.3045,0.2145,0.0279,0.3987,0.5249,0.6885,0.0008,0.1108,0.0024
341.1620,0.3438,0.2351,0.0089,0.4283,0.5543,0.7781,0.0067,0.0734,0.0327
541.3420,0.3922,0.1332,0.0117,0.4290,0.5769,0.7220,0.0043,0.1208,0.0419
501.3952,0.9447,0.1692,0.0109,0.4835,0.5601,0.6473,0.0060,0.0076,0.0208
565.4540,0.4813,0.1655,0.0055,0.4545,0.5180,0.7599,0.0029,0.1017,0.0775
475.7902,0.3186,0.1629,0.0258,0.1109,0.4167,0.7801,0.0070,0.0322,0.0245
581.5348,0.3331,0.2460,0.0048,0.3635,0.4504,0.7694,0.0084,0.0238,0.0301
506.2979,0.4089,0.2626,0.0235,0.4689,0.5859,0.6740,0.0067,0.0271,0.0317
419.8708,0.3547,0.1348,0.0077,0.3133,0.3709,0.7908,0.0105,0.0900,0.0143
482.0782,0.4161,0.1135,0.0113,0.4925,0.5664,0.7822,0.0152,0.0394,0.0131
459.0695,0.3392,0.1248,0.0183,0.0136,0.3888,0.4541,0.0019,0.0540,0.0338
584.1456,0.5405,0.1603,0.0196,0.4976,0.5880,0.6305,0.0072,0.0667,0.0402
515.7517,0.4379,0.2682,0.0017,0.4500,0.5201,0.7957,0.0037,0.1421,0.0132
592.3992,0.7263,0.2564,0.0086,0.4869,0.5581,0.6271,0.0055,0.0487,0.0839
272.2184,0.4124,0.1609,0.0109,0.2264,0.5830,0.6953,0.0051,0.0261,0.0089
446.8097,0.3515,0.1777,0.0145,0.2827,0.5051,0.7291,0.0046,0.0273,0.0748
578.0311,0.3247,0.1257,0.0033,0.3970,0.5832,0.7686,0.0130,0.0378,0.1541
565.8176,0.3550,0.1596,0.0105,0.2411,0.4821,0.7659,0.0095,0.0027,0.0059
369.9539,0.3876,0.1181,0.0043,0.0351,0.5104,0.6018,0.0007,0.0801,0.0888
382.7775,0.3811,0.1071,0.0083,0.4240,0.5510,0.7626,0.0015,0.0622,0.1182
575.7712,0.3438,0.2089,0.0207,0.4163,0.5705,0.6233,0.0106,0.0043,0.0400
532.8218,0.3093,0.1594,0.0233,0.4757,0.4026,0.6891,0.0053,0.0633,0.0080
358.1615,0.3538,0.1819,0.0183,0.2678,0.2903,0.7656,0.0086,0.0119,0.0241
473.6985,0.5996,0.1937,0.0106,0.4214,0.5530,0.7890,0.0020,0.0315,0.0679
518.2965,0.3592,0.1746,0.0180,0.3738,0.5958,0.7947,0.0118,0.0331,0.0998
360.3593,0.3785,0.1330,0.0113,0.4124,0.4765,0.7939,0.0010,0.1353,0.0711
456.0147,0.3358,0.1135,0.0286,0.3833,0.5724,0.7038,0.0063,0.0226,0.0372
417.2324,0.3753,0.0823,0.0077,0.0062,0.2016,0.3806,0.0034,0.0318,0.0039
447.8251,0.3325,0.1569,0.0095,0.2787,0.4924,0.5849,0.0022,0.0617,0.0291
346.5431,0.3970,0.1252,0.0155,0.1472,0.4023,0.7429,0.0130,0.0005,0.0086
546.3623,0.4269,0.1256,0.0335,0.4753,0.5541,0.7218,0.0041,0.0218,0.0031
394.1133,0.3395,0.2220,0.0046,0.4470,0.4864,0.6928,0.0009,0.0506,0.0910
584.7079,0.5160,0.2056,0.0032,0.4391,0.5967,0.7440,0.0097,0.0317,0.1712
401.1920,0.3906,0.0922,0.0016,0.0542,0.5767,0.5710,0.0018,0.0025,0.1125
391.8349,0.3473,0.1824,0.0027,0.0739,0.5807,0.7771,0.0044,0.0786,0.0760
322.3165,0.4560,0.1530,0.0040,0.0211,0.2000,0.4920,0.0003,0.0029,0.0097
527.6013,0.3745,0.2027,0.0198,0.3875,0.5115,0.6932,0.0025,0.0326,0.0394
551.0678,0.6302,0.2369,0.0138,0.4794,0.5699,0.7886,0.0039,0.0493,0.1317
385.1610,0.3606,0.1401,0.0019,0.4087,0.3764,0.6896,0.0082,0.0081,0.0700
456.2497,0.3144,0.1892,0.0052,0.4836,0.5522,0.6238,0.0135,0.0601,0.0136
369.1429,0.3582,0.1563,0.0016,0.1855,0.3892,0.7917,0.0184,0.0580,0.0105
446.4553,0.6623,0.2013,0.0028,0.4847,0.5245,0.6918,0.0067,0.0430,0.0313
524.7784,0.8385,0.2273,0.0042,0.4925,0.5431,0.7431,0.0027,0.0242,0.1442
481.9409,0.3170,0.1826,0.0157,0.3383,0.4426,0.7335,0.0001,0.1399,0.0347
494.7381,0.4053,0.2633,0.0028,0.4295,0.4576,0.7913,0.0016,0.0295,0.0649
487.7743,0.3271,0.1140,0.0059,0.0722,0.3632,0.6597,0.0007,0.0563,0.0152
395.1389,0.3163,0.2590,0.0102,0.4628,0.4412,0.7428,0.0088,0.0291,0.0006
571.4459,0.3306,0.1202,0.0091,0.3641,0.5695,0.7138,0.0057,0.1247,0.0328
309.6775,0.4042,0.1448,0.0087,0.0874,0.4445,0.5075,0.0007,0.0123,0.0717
331.4143,0.4266,0.1093,0.0179,0.3155,0.5985,0.7509,0.0017,0.0710,0.0010
455.6574,0.4730,0.1845,0.0017,0.4213,0.5922,0.7617,0.0075,0.0133,0.1681
462.2288,0.3469,0.1183,0.0188,0.4844,0.4700,0.7911,0.0061,0.0276,0.1152
368.4142,0.3784,0.1113,0.0063,0.0460,0.5476,0.4965,0.0019,0.0294,0.0417
548.2028,0.3771,0.1807,0.0121,0.4388,0.5421,0.7792,0.0004,0.0125,0.2558
456.9584,0.3626,0.1114,0.0346,0.1920,0.5747,0.7704,0.0043,0.0066,0.0142
489.6562,0.3700,0.1365,0.0018,0.2712,0.5675,0.6391,0.0017,0.0248,0.1012
466.8906,0.3426,0.1148,0.0045,0.0425,0.1006,0.7389,0.0134,0.0012,0.0405
337.4279,0.4046,0.1014,0.0122,0.0301,0.1726,0.6895,0.0028,0.0002,0.0866
533.8188,0.3089,0.1883,0.0067,0.3880,0.2895,0.7948,0.0011,0.0027,0.1498
357.3836,0.3546,0.1699,0.0109,0.3673,0.4019,0.7141,0.0028,0.0731,0.0173
515.0328,0.4436,0.2039,0.0014,0.4692,0.5396,0.6803,0.0117,0.0913,0.0371
521.9203,0.7375,0.1898,0.0210,0.4570,0.5690,0.7642,0.0017,0.0611,0.0192
397.1330,0.3454,0.1225,0.0113,0.1012,0.3560,0.7546,0.0126,0.0117,0.0021
294.9233,0.4564,0.1095,0.0067,0.0809,0.4251,0.7051,0.0037,0.0104,0.0444
412.2661,0.3883,0.1768,0.0079,0.4721,0.3356,0.7460,0.0084,0.0043,0.0164
361.6935,0.3752,0.1619,0.0166,0.0369,0.2261,0.7799,0.0013,0.0034,0.1028
402.2993,0.3812,0.1283,0.0026,0.0580,0.4809,0.5279,0.0006,0.1118,0.0128
539.4814,0.9012,0.2769,0.0083,0.4873,0.5781,0.4406,0.0004,0.0267,0.0550
489.1584,0.7108,0.2210,0.0075,0.4929,0.5977,0.7782,0.0071,0.0060,0.2016
535.9986,0.4605,0.2673,0.0388,0.4539,0.5915,0.7028,0.0007,0.0350,0.0073
366.0064,0.3319,0.1973,0.0082,0.2694,0.5116,0.7265,0.0050,0.0231,0.0230
483.3290,0.3515,0.0930,0.0064,0.1587,0.1236,0.7715,0.0003,0.0291,0.0583
388.3375,0.3695,0.1613,0.0015,0.3713,0.5216,0.7680,0.0056,0.0889,0.1187
428.9456,0.5386,0.2497,0.0013,0.4620,0.4491,0.7780,0.0007,0.0111,0.0368
436.4877,0.4069,0.1495,0.0052,0.4421,0.4509,0.7415,0.0002,0.0452,0.1190
484.9165,0.3260,0.2156,0.0153,0.3791,0.5789,0.7787,0.0036,0.0683,0.1411
503.9326,0.3193,0.1990,0.0344,0.4801,0.4086,0.7939,0.0048,0.0365,0.0495
486.2347,0.3174,0.1695,0.0082,0.2970,0.2651,0.7523,0.0060,0.0787,0.0107
573.6561,0.3112,0.1751,0.0023,0.2604,0.5985,0.7256,0.0082,0.1525,0.0289
311.0045,0.3997,0.1333,0.0048,0.2141,0.4323,0.7350,0.0100,0.0200,0.0577
426.3455,0.3351,0.1641,0.0234,0.3290,0.5844,0.6395,0.0049,0.0443,0.0330
421.2442,0.3276,0.1366,0.0393,0.4424,0.4774,0.7742,0.0092,0.0025,0.0244
554.0583,0.3510,0.1498,0.0011,0.3000,0.5008,0.6776,0.0139,0.0157,0.0138
557.5770,0.5039,0.1670,0.0411,0.4503,0.5897,0.7229,0.0002,0.0587,0.0061
480.4431,0.5394,0.1947,0.0086,0.4841,0.5913,0.6511,0.0166,0.0410,0.0214
567.5914,0.3121,0.1532,0.0094,0.4166,0.4321,0.7907,0.0080,0.0462,0.1408
464.7837,0.3029,0.2079,0.0088,0.2128,0.1921,0.7153,0.0022,0.0081,0.0274
575.2614,0.4150,0.2121,0.0231,0.4786,0.5621,0.7612,0.0059,0.0700,0.1093
568.0315,0.8210,0.2290,0.0060,0.4625,0.5953,0.6812,0.0159,0.0779,0.0069
563.8896,0.3971,0.1619,0.0129,0.4716,0.5903,0.7738,0.0046,0.1451,0.1351
248.7077,0.4651,0.1156,0.0143,0.0040,0.1805,0.6713,0.0025,0.0008,0.0549
510.3420,0.3266,0.1016,0.0041,0.1955,0.4904,0.7570,0.0042,0.0907,0.0201
381.5160,0.3548,0.1671,0.0057,0.0394,0.5746,0.6636,0.0159,0.0122,0.0300
445.8338,0.3202,0.2113,0.0029,0.0987,0.3989,0.7230,0.0012,0.0747,0.0363
589.6618,0.6388,0.2410,0.0044,0.4672,0.5870,0.7136,0.0125,0.0228,0.1328
277.4604,0.4445,0.1421,0.0067,0.2485,0.3407,0.7550,0.0056,0.0024,0.0144
370.8438,0.3483,0.1545,0.0321,0.4082,0.5135,0.7249,0.0002,0.0306,0.0252
426.0748,0.3440,0.2116,0.0163,0.3641,0.4755,0.7710,0.0042,0.0135,0.0954
347.4454,0.4199,0.1342,0.0121,0.1743,0.5852,0.7393,0.0059,0.0128,0.0442
457.7928,0.5569,0.2097,0.0061,0.4866,0.5722,0.7836,0.0006,0.1546,0.0998
443.5054,0.3567,0.0963,0.0130,0.0298,0.4638,0.7948,0.0018,0.0397,0.0354
485.2767,0.3594,0.1673,0.0228,0.4065,0.5014,0.6318,0.0030,0.0235,0.0113
498.6292,0.3323,0.1543,0.0021,0.4413,0.5849,0.6857,0.0133,0.0709,0.1064
575.1082,0.4498,0.1636,0.0148,0.4512,0.5157,0.6454,0.0053,0.0257,0.0272
582.8881,0.3823,0.1728,0.0257,0.4330,0.5966,0.7258,0.0034,0.1638,0.0142
528.3668,0.5279,0.2647,0.0091,0.4994,0.5884,0.7456,0.0038,0.0987,0.1374
512.2856,0.3794,0.1490,0.0089,0.3383,0.4114,0.7981,0.0099,0.0267,0.0059
553.9190,0.3170,0.1673,0.0373,0.3599,0.5437,0.7819,0.0055,0.0036,0.1024
324.3961,0.3818,0.1653,0.0231,0.1496,0.5817,0.7874,0.0002,0.0703,0.0558
400.3448,0.4043,0.1801,0.0023,0.3433,0.5034,0.7539,0.0094,0.0686,0.0130
498.8882,0.3098,0.2114,0.0262,0.4105,0.5650,0.6407,0.0068,0.0334,0.0217
489.2713,0.3145,0.1840,0.0132,0.2986,0.5202,0.7715,0.0023,0.0696,0.1412
344.4731,0.3591,0.1732,0.0043,0.4423,0.1873,0.7224,0.0038,0.0085,0.0164
366.3364,0.7177,0.2228,0.0123,0.4637,0.5907,0.7372,0.0005,0.0539,0.0147
503.8461,0.3535,0.1815,0.0048,0.4141,0.4440,0.6967,0.0158,0.0203,0.0062
548.4984,0.3027,0.1325,0.0013,0.4739,0.5260,0.6314,0.0011,0.0433,0.1691
449.9411,0.4019,0.1637,0.0263,0.2799,0.5893,0.7678,0.0027,0.0034,0.0499
428.1883,0.3415,0.1934,0.0171,0.2410,0.5760,0.6993,0.0004,0.1168,0.0129
541.9451,0.6086,0.2973,0.0051,0.4931,0.5278,0.6732,0.0006,0.0129,0.0982
411.7512,0.3366,0.2501,0.0135,0.4972,0.4987,0.7393,0.0120,0.0215,0.0141
420.2521,0.8286,0.1588,0.0023,0.4865,0.5361,0.7663,0.0103,0.0037,0.0045
335.8651,0.3912,0.1509,0.0178,0.2779,0.5458,0.6124,0.0005,0.0152,0.0275
586.0499,0.3582,0.1308,0.0239,0.4470,0.5800,0.7607,0.0091,0.0877,0.0326
306.1704,0.4341,0.0921,0.0179,0.0073,0.1482,0.3770,0.0043,0.0416,0.0137
472.5221,0.4482,0.1426,0.0161,0.4137,0.5617,0.7743,0.0014,0.0881,0.0509
450.6390,0.3665,0.1932,0.0044,0.4757,0.4339,0.7488,0.0047,0.1030,0.0560
362.6369,0.4943,0.1995,0.0150,0.4202,0.4971,0.7772,0.0003,0.0407,0.0058
449.0087,0.3222,0.1862,0.0034,0.1829,0.4815,0.7697,0.0025,0.1345,0.0604
478.4706,0.3416,0.2307,0.0093,0.4870,0.5644,0.7407,0.0099,0.1714,0.0114
398.8531,0.3954,0.2504,0.0076,0.3921,0.5995,0.7592,0.0035,0.0802,0.0358
581.2796,0.3065,0.1912,0.0207,0.3713,0.5527,0.7011,0.0044,0.0492,0.1082
497.3930,0.4576,0.2086,0.0298,0.4728,0.5734,0.7528,0.0120,0.0429,0.0045
492.7405,0.3043,0.2387,0.0063,0.4996,0.5494,0.7730,0.0057,0.0815,0.1951
442.3342,0.3418,0.1289,0.0013,0.3307,0.4612,0.6814,0.0088,0.0647,0.0549
401.0601,0.3308,0.1695,0.0284,0.2445,0.5831,0.7837,0.0097,0.0876,0.0013
348.4509,0.4316,0.0909,0.0020,0.4985,0.5895,0.7353,0.0034,0.0330,0.0202
455.8810,0.3698,0.1429,0.0097,0.4485,0.5370,0.7868,0.0128,0.0340,0.1104
581.9270,0.4211,0.2272,0.0046,0.4029,0.5773,0.7857,0.0022,0.1730,0.0625
560.9635,0.3060,0.1683,0.0159,0.4650,0.4495,0.7682,0.0043,0.1681,0.0521
485.1723,0.9786,0.1999,0.0286,0.4876,0.5828,0.6140,0.0016,0.0038,0.0163
571.6207,0.4125,0.2619,0.0072,0.4673,0.5479,0.6863,0.0170,0.0033,0.0530
558.6983,0.3470,0.2318,0.0342,0.4424,0.5710,0.7067,0.0008,0.1169,0.0040
550.2215,0.3453,0.1257,0.0065,0.1808,0.4510,0.6674,0.0013,0.0021,0.0562
597.7040,0.6109,0.1516,0.0040,0.4707,0.5512,0.7465,0.0052,0.1247,0.0233
565.8904,0.3014,0.1578,0.0279,0.1771,0.5643,0.7247,0.0111,0.0141,0.0038
432.4592,0.3282,0.2585,0.0060,0.4225,0.5940,0.7316,0.0147,0.0037,0.0696
372.0799,0.3984,0.2099,0.0106,0.3808,0.5249,0.7905,0.0040,0.0024,0.1072
408.4800,0.3662,0.1291,0.0141,0.0658,0.5409,0.7589,0.0057,0.0041,0.0972
463.2593,0.3374,0.1534,0.0038,0.4079,0.3477,0.6084,0.0006,0.0159,0.0351
405.8153,0.3222,0.2265,0.0103,0.3645,0.3265,0.6850,0.0019,0.0212,0.0127
471.1222,0.5697,0.2461,0.0128,0.4845,0.5932,0.5565,0.0008,0.0499,0.0413
594.2846,0.3851,0.2934,0.0211,0.4900,0.5602,0.7311,0.0118,0.0607,0.0040
544.6482,0.6818,0.2801,0.0011,0.4437,0.5894,0.7758,0.0018,0.0867,0.0928
375.7601,0.4259,0.1602,0.0035,0.1017,0.5677,0.7757,0.0006,0.0592,0.0065
301.0969,0.3945,0.1407,0.0020,0.0218,0.4759,0.4110,0.0078,0.0107,0.0255
576.6619,0.5756,0.2047,0.0080,0.4582,0.5674,0.5322,0.0106,0.0201,0.0131
502.4357,0.3320,0.1289,0.0271,0.1444,0.5061,0.6548,0.0032,0.0240,0.0153
485.3245,0.5040,0.1828,0.0071,0.4765,0.4574,0.7761,0.0054,0.0824,0.0031
362.7195,0.4242,0.1128,0.0032,0.3668,0.5824,0.7047,0.0103,0.0069,0.0224
486.8529,0.3158,0.1455,0.0218,0.2466,0.4220,0.6678,0.0046,0.0577,0.0226
575.4773,0.3349,0.1627,0.0189,0.3890,0.4919,0.7872,0.0112,0.0538,0.0438
429.8558,0.3759,0.1115,0.0019,0.2645,0.2577,0.7392,0.0000,0.0143,0.1015
440.0534,0.3451,0.1507,0.0061,0.2037,0.3716,0.7963,0.0053,0.1114,0.0349
456.5158,0.3316,0.1618,0.0031,0.0213,0.4363,0.4728,0.0038,0.0419,0.0776
394.1463,0.3512,0.1452,0.0090,0.4822,0.5952,0.5928,0.0003,0.0064,0.0714
447.6616,0.3631,0.2344,0.0056,0.3060,0.5701,0.7007,0.0015,0.0315,0.0704
511.4710,0.7462,0.2882,0.0124,0.4760,0.5880,0.6833,0.0106,0.0156,0.0251
527.5285,0.3428,0.1772,0.0437,0.4526,0.5935,0.7974,0.0166,0.0253,0.0157
496.0622,0.3282,0.2860,0.0099,0.4641,0.5990,0.7685,0.0026,0.0244,0.1820
364.1704,0.3579,0.1649,0.0288,0.3366,0.3821,0.7621,0.0054,0.0074,0.0447
530.8135,0.3990,0.1105,0.0228,0.4022,0.4615,0.7859,0.0011,0.0094,0.0195
556.7999,0.3437,0.0939,0.0042,0.2653,0.5741,0.6576,0.0038,0.0132,0.0370
445.5795,0.3501,0.1592,0.0056,0.4842,0.4874,0.7469,0.0161,0.0894,0.0238
406.7507,0.3710,0.1029,0.0023,0.0484,0.1578,0.7887,0.0112,0.0368,0.0454
451.0596,0.3141,0.1983,0.0266,0.0102,0.5452,0.6488,0.0002,0.0052,0.0383
285.2873,0.4322,0.1135,0.0099,0.0047,0.2113,0.7334,0.0001,0.0355,0.0689
482.1770,0.3137,0.1847,0.0068,0.4593,0.5773,0.7930,0.0018,0.2285,0.1549
576.6822,0.3178,0.1629,0.0128,0.4812,0.2874,0.6790,0.0040,0.0024,0.0039
452.7801,0.3106,0.2332,0.0119,0.1560,0.5274,0.7639,0.0057,0.0416,0.0169
