Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
554.8364,0.3618,0.2232,0.0308,0.4134,0.5948,0.7181,0.0097,0.0647,0.0458
399.4820,0.4491,0.1244,0.0072,0.3831,0.5082,0.6924,0.0052,0.0171,0.0316
526.7880,0.3089,0.2125,0.0070,0.4687,0.5910,0.6935,0.0198,0.1500,0.0954
405.8749,0.3681,0.1754,0.0255,0.4462,0.3938,0.7374,0.0087,0.0216,0.0212
369.3774,0.3961,0.1624,0.0030,0.0142,0.4403,0.7027,0.0017,0.0223,0.0767
477.7179,0.3316,0.1307,0.0219,0.3805,0.5929,0.6697,0.0134,0.0467,0.0648
429.1940,0.3509,0.1141,0.0162,0.1230,0.4396,0.5204,0.0119,0.0013,0.0041
339.0550,0.4120,0.1140,0.0062,0.4917,0.5955,0.7790,0.0022,0.0319,0.1600
289.2443,0.4363,0.1306,0.0121,0.0147,0.4360,0.4107,0.0037,0.0727,0.0162
515.8358,0.3016,0.1646,0.0146,0.4639,0.1772,0.7707,0.0157,0.0210,0.0295
374.5430,0.3446,0.1772,0.0211,0.2953,0.5298,0.7225,0.0179,0.0537,0.0336
541.6101,0.3910,0.2474,0.0270,0.4817,0.5794,0.6986,0.0136,0.0416,0.0706
438.2869,0.5455,0.1812,0.0065,0.4987,0.5268,0.7760,0.0007,0.1344,0.0697
440.7136,0.3618,0.1590,0.0164,0.2238,0.4919,0.6675,0.0093,0.0068,0.0494
575.6984,0.7834,0.2112,0.0074,0.4463,0.5309,0.5565,0.0019,0.0214,0.0154
387.4161,0.3770,0.1449,0.0012,0.1307,0.2957,0.7813,0.0003,0.1161,0.0587
482.4934,0.3646,0.1055,0.0070,0.3394,0.4748,0.7543,0.0056,0.0564,0.0729
532.4593,0.3691,0.2152,0.0021,0.4909,0.5395,0.7257,0.0099,0.0780,0.2044
539.4293,0.3244,0.1725,0.0080,0.1317,0.5953,0.7076,0.0196,0.0531,0.0048
350.6722,0.3660,0.1852,0.0031,0.1128,0.1117,0.7880,0.0168,0.0204,0.0659
488.9643,0.8775,0.1809,0.0013,0.4207,0.5974,0.6441,0.0004,0.0421,0.0516
380.3376,0.3371,0.2272,0.0071,0.4899,0.3358,0.7984,0.0100,0.0150,0.0932
387.6393,0.3954,0.0953,0.0102,0.0114,0.2434,0.6683,0.0122,0.0444,0.0407
393.4865,0.3556,0.1526,0.0200,0.4610,0.4716,0.7216,0.0042,0.1121,0.0208
415.3834,0.4592,0.2115,0.0126,0.3990,0.5857,0.6765,0.0021,0.0790,0.0049
480.1977,0.3506,0.2347,0.0025,0.4313,0.5920,0.7827,0.0109,0.0049,0.2680
544.4936,0.4074,0.1352,0.0118,0.4825,0.5067,0.7819,0.0041,0.1624,0.0386
302.0910,0.4129,0.1265,0.0229,0.1241,0.4824,0.7511,0.0189,0.0062,0.0410
444.6915,0.4665,0.1606,0.0180,0.4934,0.4700,0.7379,0.0130,0.0292,0.0179
495.0465,0.3279,0.1784,0.0407,0.3277,0.5842,0.6841,0.0059,0.0132,0.0447
355.6082,0.3984,0.1134,0.0078,0.0312,0.3173,0.6373,0.0103,0.1167,0.0123
575.0193,0.6035,0.1877,0.0170,0.4340,0.5628,0.6296,0.0016,0.0345,0.0359
465.6776,0.3117,0.2243,0.0093,0.2814,0.4063,0.7010,0.0075,0.0539,0.0228
417.9221,0.3633,0.1440,0.0120,0.3568,0.5821,0.6435,0.0121,0.0324,0.0697
566.7558,0.3031,0.1697,0.0102,0.0814,0.1507,0.7430,0.0030,0.0182,0.0308
296.5357,0.4531,0.1222,0.0126,0.4330,0.3479,0.7945,0.0018,0.0232,0.0198
548.1648,0.5227,0.1470,0.0309,0.4849,0.5774,0.7271,0.0131,0.0146,0.0422
417.6990,0.4147,0.0960,0.0027,0.4717,0.5289,0.7473,0.0003,0.1093,0.0213
544.6428,0.3255,0.1619,0.0159,0.2644,0.4826,0.6818,0.0019,0.0600,0.0466
399.1316,0.3830,0.1117,0.0049,0.3889,0.2788,0.7276,0.0119,0.0222,0.0315
429.6127,0.3489,0.1244,0.0265,0.4927,0.5061,0.7707,0.0163,0.0706,0.0442
587.3032,0.3228,0.0870,0.0016,0.1719,0.4528,0.5964,0.0030,0.0079,0.0244
580.1313,0.4366,0.2233,0.0129,0.4606,0.5419,0.7650,0.0186,0.0068,0.1510
542.0820,0.7169,0.2349,0.0061,0.4783,0.5372,0.6529,0.0106,0.1001,0.0014
578.7525,0.3273,0.2554,0.0354,0.4493,0.5810,0.7920,0.0048,0.1182,0.0391
485.1037,0.5090,0.1755,0.0214,0.4553,0.5792,0.6476,0.0088,0.0335,0.0300
487.0736,0.3087,0.1528,0.0084,0.1971,0.5520,0.7969,0.0012,0.1265,0.0540
323.0010,0.4468,0.0892,0.0050,0.3736,0.5725,0.7471,0.0141,0.0035,0.0072
492.9808,0.3127,0.1442,0.0481,0.4355,0.5230,0.7701,0.0196,0.0148,0.0517
481.4420,0.3768,0.1427,0.0127,0.3240,0.5151,0.6813,0.0048,0.0045,0.0869
504.9765,0.3276,0.1165,0.0093,0.1151,0.2165,0.5776,0.0102,0.0281,0.0162
288.1911,0.4596,0.1015,0.0063,0.0306,0.4894,0.3372,0.0066,0.0164,0.0188
516.4329,0.3110,0.2380,0.0033,0.3743,0.5635,0.6909,0.0164,0.1069,0.0526
429.9300,0.3703,0.1786,0.0016,0.4055,0.5252,0.6046,0.0035,0.0332,0.0785
467.7305,0.3297,0.1296,0.0044,0.4556,0.4511,0.7869,0.0181,0.0491,0.1845
446.6159,0.4005,0.2035,0.0161,0.3935,0.5789,0.7655,0.0154,0.0623,0.0583
332.2773,0.4177,0.0965,0.0186,0.1826,0.2500,0.7984,0.0066,0.0240,0.0411
455.4633,0.6344,0.2070,0.0078,0.4932,0.5914,0.6292,0.0049,0.0534,0.1130
314.3892,0.3895,0.1657,0.0142,0.3484,0.3949,0.7411,0.0017,0.0836,0.0087
421.1718,0.4948,0.2357,0.0221,0.4890,0.5200,0.7319,0.0168,0.0058,0.0000
592.3796,0.4139,0.1409,0.0087,0.4339,0.4322,0.7384,0.0111,0.0469,0.0035
592.8199,0.7027,0.1789,0.0068,0.4525,0.5951,0.7228,0.0025,0.0904,0.1209
557.5326,0.3214,0.1919,0.0239,0.4969,0.5620,0.7833,0.0125,0.0619,0.2085
403.1926,0.3267,0.2066,0.0292,0.3939,0.3651,0.7973,0.0141,0.0206,0.0376
506.7739,0.4299,0.1839,0.0157,0.4668,0.5683,0.6760,0.0038,0.1354,0.0393
527.5698,0.8140,0.2021,0.0082,0.4829,0.5976,0.7680,0.0138,0.0120,0.1824
463.3198,0.3431,0.2577,0.0028,0.2971,0.5838,0.7511,0.0029,0.0351,0.0917
595.5294,0.3505,0.1980,0.0013,0.4534,0.4816,0.6538,0.0170,0.1066,0.0404
449.6685,0.3404,0.1789,0.0145,0.1396,0.3519,0.6482,0.0017,0.0469,0.0073
377.6743,0.3811,0.1293,0.0171,0.1911,0.5589,0.7082,0.0164,0.0348,0.0472
539.6063,0.3020,0.2248,0.0322,0.2201,0.5605,0.6667,0.0005,0.0156,0.0021
362.5325,0.3842,0.1454,0.0168,0.4651,0.5756,0.7615,0.0064,0.0495,0.1270
406.0671,0.4440,0.1190,0.0023,0.3545,0.5214,0.7782,0.0135,0.0803,0.0118
505.2477,0.3039,0.2189,0.0119,0.3099,0.5930,0.7790,0.0015,0.2369,0.0052
534.7410,0.3176,0.2048,0.0068,0.1140,0.5120,0.7466,0.0061,0.0500,0.0017
356.5171,0.3621,0.1531,0.0102,0.1268,0.1809,0.7023,0.0075,0.0264,0.0319
315.4658,0.4903,0.1764,0.0012,0.3468,0.5706,0.7733,0.0145,0.0528,0.0002
595.3063,0.4222,0.2617,0.0102,0.3422,0.5650,0.7995,0.0051,0.0329,0.0337
560.7432,0.3130,0.1610,0.0024,0.4782,0.5714,0.6389,0.0002,0.2504,0.0643
588.4473,0.3106,0.1163,0.0072,0.1566,0.5371,0.6679,0.0073,0.0624,0.0535
520.1474,0.3456,0.1917,0.0107,0.2315,0.4550,0.7352,0.0120,0.0007,0.0345
396.2108,0.3597,0.1370,0.0113,0.4047,0.1955,0.7713,0.0178,0.0388,0.0216
536.2933,0.3602,0.1822,0.0017,0.2900,0.4659,0.7709,0.0064,0.0182,0.1099
572.2943,0.3149,0.1337,0.0043,0.3493,0.5089,0.5883,0.0117,0.0681,0.0238
384.2397,0.3530,0.1276,0.0024,0.0894,0.2220,0.7347,0.0034,0.0539,0.0069
501.1163,0.4542,0.1235,0.0188,0.3520,0.5957,0.7493,0.0097,0.0227,0.0033
417.0398,0.3789,0.1091,0.0299,0.0441,0.4322,0.7777,0.0078,0.0008,0.0300
399.0493,0.4911,0.1700,0.0025,0.3571,0.5587,0.6631,0.0177,0.0118,0.0003
473.7435,0.3898,0.1649,0.0294,0.4046,0.5722,0.7171,0.0147,0.0330,0.0315
521.8832,0.3021,0.1838,0.0100,0.4232,0.5304,0.6973,0.0105,0.0442,0.1870
368.2755,0.3439,0.1749,0.0012,0.3164,0.1781,0.7418,0.0132,0.0300,0.0041
538.1162,0.3288,0.1215,0.0070,0.0043,0.5528,0.4958,0.0090,0.0643,0.0094
586.7097,0.3538,0.1381,0.0128,0.4962,0.4563,0.6317,0.0051,0.0189,0.0592
550.8739,0.4689,0.1969,0.0199,0.4342,0.5707,0.6727,0.0085,0.0150,0.0862
456.0522,0.4758,0.2136,0.0114,0.4310,0.5530,0.7398,0.0189,0.0252,0.0522
336.0859,0.4085,0.1591,0.0066,0.2903,0.4280,0.7333,0.0040,0.1010,0.0002
425.7947,0.3976,0.1794,0.0053,0.4682,0.4862,0.7108,0.0175,0.0426,0.0730
349.9022,0.3670,0.1669,0.0200,0.0252,0.5959,0.6819,0.0120,0.0435,0.0387
500.3628,0.3614,0.1582,0.0089,0.3836,0.5656,0.7136,0.0075,0.2003,0.0025
471.8623,0.4336,0.1343,0.0018,0.3928,0.4433,0.6455,0.0028,0.0211,0.0061
451.2971,0.3840,0.2005,0.0185,0.4558,0.5558,0.6281,0.0007,0.0154,0.0791
546.3248,0.5714,0.2179,0.0040,0.4603,0.5967,0.7846,0.0119,0.0239,0.2324
528.9597,0.3476,0.1405,0.0037,0.1887,0.4769,0.6792,0.0002,0.0873,0.0214
390.5314,0.3741,0.1196,0.0204,0.2562,0.5461,0.7985,0.0020,0.0220,0.1447
328.4777,0.3898,0.2258,0.0042,0.1884,0.5303,0.7667,0.0078,0.0232,0.0204
584.6629,0.3100,0.1690,0.0342,0.4848,0.5539,0.6999,0.0174,0.0349,0.0980
479.4668,0.3258,0.2402,0.0119,0.2399,0.5867,0.6930,0.0185,0.0222,0.0053
509.1927,0.5066,0.2255,0.0110,0.4905,0.5941,0.7062,0.0006,0.0975,0.1649
421.5493,0.7445,0.1916,0.0029,0.4376,0.5905,0.6732,0.0020,0.0606,0.0409
333.6440,0.3728,0.1840,0.0272,0.4537,0.5835,0.7211,0.0035,0.0037,0.0733
412.7909,0.3497,0.1904,0.0040,0.0060,0.3953,0.3784,0.0053,0.0818,0.0010
462.4805,0.3301,0.2031,0.0097,0.4984,0.4878,0.7487,0.0088,0.1161,0.1090
533.9148,0.4178,0.1453,0.0298,0.4543,0.5593,0.7910,0.0062,0.1062,0.0268
371.9894,0.6342,0.1390,0.0091,0.4917,0.5409,0.7438,0.0079,0.0123,0.0218
483.2175,0.3339,0.1194,0.0073,0.0230,0.4695,0.7190,0.0025,0.0457,0.0765
549.1598,0.3247,0.1897,0.0079,0.3486,0.2095,0.7866,0.0071,0.0088,0.0065
467.1825,0.4891,0.2492,0.0019,0.4954,0.5822,0.7303,0.0038,0.1558,0.1009
324.8400,0.4033,0.0986,0.0027,0.0340,0.3974,0.7714,0.0137,0.0467,0.0002
469.6827,0.3729,0.1209,0.0034,0.1389,0.5260,0.7628,0.0191,0.0150,0.0524
427.9692,0.3267,0.2007,0.0069,0.1909,0.4439,0.5778,0.0038,0.0673,0.0012
540.9816,0.7507,0.2437,0.0041,0.4739,0.5548,0.4460,0.0118,0.0095,0.0071
379.1695,0.4084,0.1340,0.0136,0.1289,0.5815,0.5996,0.0023,0.0442,0.0035
338.4948,0.4395,0.1109,0.0080,0.1830,0.5990,0.6968,0.0097,0.0163,0.0383
386.2529,0.3241,0.2503,0.0167,0.3728,0.4893,0.7277,0.0001,0.0148,0.0627
548.7187,0.3166,0.1407,0.0155,0.4541,0.4002,0.7602,0.0044,0.1479,0.0385
505.6182,0.3057,0.1653,0.0386,0.1172,0.5182,0.7364,0.0040,0.0044,0.0631
597.6837,0.4106,0.1913,0.0050,0.3911,0.5359,0.7932,0.0017,0.1159,0.1059
341.9097,0.5079,0.1703,0.0201,0.4656,0.5677,0.7888,0.0034,0.0698,0.0171
470.9209,0.3154,0.1742,0.0056,0.2619,0.5568,0.7095,0.0156,0.1182,0.0773
485.0589,0.7642,0.2203,0.0036,0.4752,0.5244,0.7138,0.0149,0.0513,0.0137
485.4957,0.3530,0.1600,0.0124,0.3961,0.3789,0.7606,0.0015,0.0924,0.0464
391.0293,0.7066,0.2227,0.0134,0.4798,0.5801,0.6251,0.0068,0.0032,0.0216
492.8765,0.9376,0.1761,0.0049,0.4829,0.5429,0.7874,0.0158,0.0328,0.0354
308.2880,0.4348,0.1433,0.0037,0.1236,0.3197,0.7120,0.0175,0.0338,0.0043
568.0022,0.3828,0.2224,0.0189,0.4328,0.5099,0.7492,0.0072,0.0983,0.0259
574.8891,0.4318,0.1719,0.0015,0.4958,0.3958,0.7744,0.0093,0.0928,0.0341
405.2841,0.3481,0.1654,0.0027,0.1647,0.5850,0.5502,0.0065,0.0242,0.0997
478.3090,0.3081,0.2111,0.0061,0.2246,0.3857,0.7425,0.0118,0.0388,0.0653
318.4569,0.4312,0.1361,0.0139,0.4326,0.5011,0.6930,0.0045,0.0121,0.0152
331.1899,0.3676,0.1823,0.0131,0.0020,0.5267,0.3385,0.0031,0.0566,0.0077
584.8949,0.3327,0.2281,0.0094,0.3983,0.5965,0.6275,0.0027,0.0724,0.1196
537.7569,0.3673,0.1482,0.0119,0.4634,0.3895,0.6848,0.0180,0.0099,0.0062
354.3283,0.3569,0.1416,0.0033,0.0033,0.1999,0.5364,0.0181,0.0154,0.0095
524.1555,0.3393,0.1545,0.0051,0.3157,0.5747,0.7989,0.0040,0.0403,0.2373
393.1945,0.3308,0.2092,0.0043,0.0471,0.3308,0.7081,0.0056,0.0045,0.0597
531.9819,0.3169,0.1468,0.0239,0.0302,0.1803,0.7351,0.0000,0.0362,0.0179
359.0554,0.3626,0.1947,0.0181,0.2302,0.5112,0.7835,0.0035,0.0408,0.0765
423.6744,0.4235,0.1511,0.0094,0.2940,0.5584,0.7497,0.0068,0.0419,0.0564
549.8526,0.3371,0.1074,0.0211,0.4381,0.5743,0.6755,0.0053,0.0912,0.0012
497.2897,0.5845,0.1958,0.0031,0.4863,0.5299,0.5906,0.0038,0.0141,0.0971
575.5256,0.5325,0.1865,0.0146,0.4962,0.5697,0.7402,0.0170,0.0439,0.1501
473.4565,0.4108,0.2318,0.0044,0.4941,0.5523,0.6721,0.0056,0.0705,0.1244
502.0643,0.3388,0.1777,0.0131,0.4718,0.4247,0.7329,0.0047,0.1584,0.0097
410.1416,0.4639,0.1524,0.0011,0.4265,0.3766,0.7301,0.0103,0.0112,0.0069
376.3474,0.3870,0.1491,0.0224,0.0635,0.5702,0.4954,0.0070,0.0073,0.0102
323.7868,0.4265,0.1359,0.0091,0.0494,0.5749,0.7277,0.0166,0.0236,0.0365
402.2518,0.3589,0.2108,0.0193,0.4885,0.4966,0.6968,0.0136,0.0250,0.0309
457.9337,0.3636,0.0912,0.0033,0.0338,0.1144,0.6973,0.0123,0.0072,0.0758
414.5159,0.3317,0.1866,0.0284,0.0248,0.5868,0.5574,0.0013,0.0341,0.0219
485.5768,0.3426,0.2072,0.0010,0.4234,0.4566,0.6577,0.0022,0.1132,0.0322
412.0854,0.3792,0.1630,0.0046,0.4969,0.5308,0.7171,0.0175,0.0998,0.0769
425.2483,0.3141,0.2216,0.0166,0.4545,0.1509,0.7949,0.0083,0.0074,0.0036
376.5992,0.4183,0.1476,0.0038,0.3925,0.2807,0.7580,0.0054,0.0311,0.0203
558.7707,0.5528,0.1405,0.0032,0.4891,0.5514,0.7997,0.0132,0.1184,0.0708
469.5412,0.3389,0.1347,0.0349,0.2007,0.5766,0.7278,0.0000,0.0030,0.0954
589.2395,0.3133,0.2821,0.0080,0.4456,0.5478,0.7346,0.0040,0.0160,0.1833
426.5642,0.3280,0.1714,0.0129,0.3491,0.4665,0.7685,0.0009,0.1489,0.0623
363.6143,0.4098,0.1315,0.0026,0.1391,0.2348,0.7195,0.0156,0.0528,0.0011
369.1947,0.3671,0.1606,0.0109,0.4167,0.5601,0.7859,0.0002,0.1525,0.1060
470.8698,0.4082,0.2705,0.0067,0.4125,0.5940,0.6901,0.0068,0.0144,0.0900
354.0275,0.3885,0.1391,0.0214,0.4567,0.4107,0.7833,0.0192,0.0207,0.0357
464.1257,0.3246,0.1699,0.0036,0.0863,0.5008,0.5580,0.0059,0.0438,0.0837
568.2499,0.3069,0.1449,0.0207,0.4055,0.5564,0.6614,0.0065,0.1473,0.0184
575.0431,0.7102,0.1628,0.0040,0.4187,0.5856,0.5932,0.0165,0.0051,0.0178
412.3018,0.3936,0.1091,0.0079,0.3619,0.5723,0.6114,0.0056,0.0233,0.0096
404.8939,0.3364,0.2136,0.0109,0.1374,0.4751,0.7313,0.0072,0.0691,0.0128
514.7601,0.3224,0.1590,0.0116,0.4998,0.2351,0.7752,0.0026,0.0322,0.0769
318.9820,0.3683,0.1990,0.0059,0.2603,0.4725,0.7260,0.0010,0.0461,0.0498
499.7689,0.8333,0.1751,0.0124,0.4942,0.5763,0.5112,0.0039,0.0209,0.0307
524.2056,0.3508,0.2323,0.0099,0.3508,0.4970,0.6194,0.0046,0.0142,0.0115
393.2524,0.3655,0.1620,0.0090,0.0198,0.2531,0.5737,0.0051,0.0534,0.0536
393.9010,0.5398,0.1208,0.0029,0.4334,0.5960,0.7083,0.0073,0.0419,0.0254
584.7554,0.3635,0.1515,0.0042,0.4256,0.4877,0.7907,0.0033,0.0229,0.2314
453.9304,0.3956,0.1883,0.0100,0.4731,0.5646,0.7899,0.0116,0.1842,0.0651
549.9984,0.3042,0.1768,0.0053,0.3851,0.5775,0.7451,0.0188,0.1837,0.0931
473.8303,0.4430,0.1550,0.0089,0.4667,0.5372,0.7423,0.0062,0.0216,0.1640
372.5517,0.3791,0.1223,0.0160,0.0840,0.3773,0.5833,0.0188,0.0454,0.0118
438.7499,0.3716,0.2139,0.0236,0.4038,0.3994,0.7793,0.0077,0.0172,0.0085
450.5915,0.3449,0.1497,0.0145,0.0394,0.4184,0.4764,0.0117,0.0350,0.0156
521.9616,0.3557,0.1973,0.0290,0.4872,0.5736,0.7934,0.0089,0.0516,0.1768
398.0249,0.3471,0.1426,0.0298,0.1265,0.3331,0.7122,0.0009,0.0123,0.0356
430.7188,0.3835,0.0947,0.0024,0.2414,0.5438,0.7865,0.0053,0.0432,0.1050
460.1737,0.3944,0.1478,0.0021,0.3168,0.4612,0.7219,0.0122,0.0660,0.0243
523.9824,0.4212,0.2901,0.0071,0.4779,0.5492,0.7559,0.0127,0.0878,0.0486
452.4080,0.3354,0.2143,0.0183,0.2547,0.5970,0.7045,0.0143,0.0428,0.0235
337.5031,0.3993,0.1846,0.0128,0.1398,0.4366,0.6682,0.0007,0.0191,0.0217
522.1387,0.3767,0.1372,0.0049,0.3958,0.5456,0.5961,0.0110,0.0140,0.0547
304.5245,0.3866,0.1716,0.0088,0.2942,0.3299,0.7306,0.0079,0.0029,0.0614
586.4561,0.3421,0.1863,0.0023,0.4610,0.3776,0.7788,0.0057,0.0730,0.1132
551.1558,0.3903,0.1201,0.0182,0.3990,0.4920,0.7419,0.0078,0.0405,0.0097
385.2789,0.5185,0.2110,0.0071,0.4531,0.4548,0.7363,0.0049,0.0169,0.0018
420.0848,0.5667,0.1522,0.0134,0.3912,0.5751,0.6915,0.0015,0.0219,0.0023
361.2582,0.3975,0.1021,0.0090,0.1545,0.1906,0.7949,0.0148,0.0363,0.0560
571.9223,0.3701,0.1790,0.0091,0.3142,0.5552,0.7049,0.0123,0.0239,0.0739
372.7288,0.3567,0.1804,0.0394,0.0485,0.4040,0.7885,0.0010,0.0079,0.0324
411.1662,0.4141,0.1386,0.0013,0.3465,0.4022,0.6532,0.0047,0.0377,0.0002
526.9240,0.3075,0.1427,0.0184,0.0792,0.2739,0.5741,0.0084,0.0346,0.0073
552.2697,0.3412,0.1458,0.0095,0.3674,0.5279,0.7218,0.0056,0.1818,0.0136
536.0122,0.6908,0.2448,0.0132,0.4860,0.5878,0.7356,0.0085,0.0026,0.1818
436.6403,0.3566,0.1166,0.0157,0.3585,0.4558,0.6779,0.0167,0.0110,0.0314
537.6151,0.3328,0.1698,0.0263,0.3996,0.4635,0.7746,0.0015,0.0072,0.1450
489.2544,0.3941,0.2286,0.0430,0.4626,0.5935,0.7490,0.0050,0.0316,0.0536
404.2991,0.3187,0.2391,0.0043,0.1532,0.4348,0.7833,0.0025,0.0106,0.0745
565.8712,0.3706,0.1572,0.0011,0.4703,0.4675,0.7639,0.0115,0.2075,0.0250
402.9574,0.3748,0.1367,0.0138,0.0144,0.3513,0.4066,0.0040,0.0066,0.0829
527.5940,0.4832,0.1484,0.0242,0.4987,0.5582,0.7087,0.0093,0.0226,0.0804
361.0350,0.3804,0.1692,0.0062,0.0160,0.1061,0.6584,0.0029,0.1032,0.0121
356.9465,0.4199,0.1100,0.0148,0.4413,0.5774,0.7313,0.0111,0.0402,0.0173
314.1534,0.3960,0.1572,0.0033,0.1649,0.3019,0.6635,0.0076,0.0626,0.0368
568.1278,0.3296,0.2205,0.0441,0.4927,0.6000,0.7102,0.0137,0.1097,0.0096
575.1927,0.7329,0.2336,0.0273,0.4483,0.5667,0.7943,0.0037,0.0427,0.0150
337.8697,0.3822,0.1626,0.0136,0.1613,0.2480,0.7057,0.0108,0.0329,0.0331
583.6913,0.7549,0.2680,0.0018,0.4536,0.5894,0.7550,0.0197,0.0813,0.0666
562.2461,0.4390,0.2508,0.0219,0.4717,0.5600,0.6906,0.0097,0.0711,0.0394
538.5290,0.3433,0.2561,0.0073,0.4832,0.4889,0.6483,0.0117,0.0256,0.0613
407.1748,0.3503,0.1908,0.0087,0.2644,0.5765,0.7404,0.0082,0.0971,0.0693
557.5084,0.9967,0.1576,0.0094,0.4805,0.5861,0.6940,0.0080,0.0536,0.0571
592.8510,0.5907,0.1716,0.0138,0.4683,0.5567,0.7505,0.0180,0.0985,0.0140
409.3714,0.3806,0.1162,0.0147,0.4323,0.2608,0.7746,0.0008,0.0511,0.0255
462.8886,0.3650,0.1256,0.0052,0.4632,0.5976,0.6619,0.0094,0.0906,0.0847
469.7492,0.3175,0.1996,0.0115,0.1662,0.5421,0.6438,0.0197,0.0405,0.0124
427.9112,0.3576,0.1242,0.0082,0.2260,0.3663,0.7115,0.0044,0.0271,0.1111
503.4802,0.3265,0.1433,0.0198,0.4314,0.4984,0.7177,0.0191,0.1193,0.0022
264.2537,0.4658,0.1098,0.0036,0.2052,0.4384,0.7793,0.0143,0.0258,0.0126
503.0402,0.3183,0.1871,0.0037,0.2633,0.3076,0.6893,0.0117,0.0335,0.0292
331.8577,0.3612,0.1706,0.0079,0.4931,0.3848,0.7649,0.0147,0.0383,0.0347
441.6827,0.3483,0.2394,0.0172,0.3878,0.5729,0.7351,0.0020,0.0718,0.0615
551.6822,0.4997,0.2168,0.0072,0.4414,0.5674,0.5142,0.0084,0.0355,0.0137
538.7454,0.4342,0.2026,0.0044,0.3443,0.5578,0.7858,0.0010,0.0975,0.0589
548.3045,0.4913,0.1725,0.0074,0.4250,0.5267,0.7635,0.0065,0.0026,0.1403
403.5704,0.3416,0.1944,0.0026,0.0137,0.5264,0.5034,0.0165,0.0391,0.0447
490.1893,0.3003,0.2005,0.0126,0.1956,0.2970,0.7543,0.0074,0.0229,0.0717
577.4981,0.3375,0.2129,0.0152,0.4701,0.5507,0.6501,0.0089,0.1756,0.0039
580.0586,0.4023,0.2212,0.0261,0.3947,0.4992,0.7256,0.0021,0.0136,0.0217
521.3266,0.6986,0.2010,0.0029,0.4950,0.5684,0.5386,0.0059,0.0004,0.1475
415.9332,0.3540,0.1413,0.0050,0.2838,0.3633,0.7950,0.0188,0.0284,0.1250
481.7206,0.3023,0.1899,0.0022,0.3592,0.5624,0.6120,0.0041,0.0534,0.1145
547.6354,0.3156,0.1196,0.0015,0.0280,0.3068,0.6445,0.0062,0.0142,0.0989
489.2970,0.6462,0.2839,0.0098,0.4781,0.5884,0.7989,0.0172,0.1070,0.0086
480.1202,0.3167,0.2094,0.0368,0.4942,0.5179,0.6767,0.0099,0.0123,0.0397
323.0377,0.3649,0.2285,0.0070,0.4578,0.5471,0.7746,0.0028,0.1246,0.0158
461.3679,0.3237,0.1822,0.0202,0.0489,0.2071,0.6720,0.0005,0.0201,0.0456
498.6941,0.4930,0.1870,0.0324,0.4864,0.5658,0.7582,0.0007,0.0683,0.0691
455.8431,0.5803,0.1605,0.0057,0.4659,0.4825,0.7775,0.0043,0.0045,0.0818
422.6626,0.3570,0.1812,0.0059,0.1986,0.5949,0.7028,0.0126,0.1099,0.0133
516.3862,0.4040,0.1422,0.0014,0.4581,0.5851,0.7340,0.0051,0.0608,0.2295
508.7299,0.3230,0.1928,0.0191,0.3961,0.4727,0.6929,0.0085,0.0553,0.0524
477.0111,0.8227,0.2575,0.0087,0.4990,0.5987,0.6603,0.0067,0.1460,0.0252
343.8105,0.3953,0.1361,0.0456,0.1101,0.3159,0.7239,0.0011,0.0046,0.0034
406.1398,0.3619,0.2612,0.0035,0.4381,0.4805,0.7429,0.0048,0.0517,0.0429
396.6980,0.3529,0.1541,0.0342,0.0031,0.3131,0.5030,0.0103,0.0210,0.0344
312.4349,0.3743,0.2093,0.0155,0.0002,0.4018,0.5444,0.0082,0.0407,0.0034
392.4952,0.3647,0.1897,0.0140,0.1232,0.4546,0.6564,0.0011,0.0303,0.0260
565.0939,0.5356,0.2914,0.0052,0.4460,0.5869,0.6917,0.0059,0.0329,0.1119
420.6647,0.3011,0.2608,0.0072,0.3370,0.4242,0.7232,0.0182,0.0072,0.0151
595.2697,0.3403,0.1185,0.0121,0.4885,0.5904,0.7567,0.0164,0.1368,0.0946
449.2783,0.3493,0.1304,0.0251,0.1669,0.4607,0.7663,0.0023,0.0074,0.1031
275.0024,0.4143,0.2073,0.0026,0.3558,0.3512,0.7989,0.0081,0.0085,0.0111
456.4704,0.3100,0.1809,0.0188,0.4635,0.4206,0.7531,0.0120,0.1237,0.0353
314.4152,0.4175,0.1122,0.0050,0.0567,0.1439,0.3728,0.0115,0.0341,0.0023
463.1513,0.4253,0.1226,0.0017,0.4005,0.5428,0.7705,0.0141,0.1375,0.0028
469.0293,0.3595,0.0905,0.0283,0.3766,0.5820,0.7475,0.0081,0.0238,0.0048
282.3356,0.4275,0.1699,0.0021,0.1305,0.5907,0.6991,0.0044,0.0783,0.0078
541.7579,0.4472,0.2573,0.0112,0.4205,0.5286,0.7921,0.0070,0.0537,0.0502
458.6645,0.3348,0.1339,0.0108,0.3579,0.1109,0.7794,0.0197,0.0196,0.0210
298.4912,0.3874,0.1761,0.0135,0.3194,0.3780,0.7494,0.0033,0.0635,0.0018
276.5938,0.4356,0.1257,0.0068,0.2574,0.4921,0.7708,0.0004,0.0503,0.0698
568.6498,0.4545,0.1497,0.0231,0.4682,0.5802,0.7701,0.0124,0.0817,0.0683
